full_name,default_branch,workflow_identifier,workflow_id,workflow_path,looks_like_instru,styles,invocation_types,third_party_provider_name,test_invocation_step_names,jobs_before_anchor_count,called_instru_signal,called_instru_file_paths,called_instru_origin_refs,called_instru_origin_step_names,called_instru_file_types,run_id,run_number,run_attempt,head_sha,created_at,run_started_at,status,run_conclusion,event,head_branch,html_url,extracted_at_utc,queue_seconds,time_to_first_instru_seconds,instru_conclusion,instru_detect_method,instru_duration_seconds,run_duration_seconds,runner_labels_union,instru_job_count,instru_step_count,instru_job_names,instru_step_names,instru_total_seconds,instru_window_seconds,instru_first_started_at,instru_last_completed_at,instru_share_of_run,anchor_job_name,anchor_job_started_at,anchor_job_start_source,time_to_first_instru_from_anchor_job_seconds,time_to_first_instru_from_anchor_job_quality,S2_run_started_at_jobs_min,S2_run_ended_at_jobs_max,S2_run_duration_seconds_jobs_window,S2_run_timing_source,S2_queue_seconds,S2_time_to_first_instru_seconds,S2_instru_conclusion,S2_instru_detect_method,S2_instru_duration_seconds,S2_run_duration_seconds,S2_runner_labels_union,S2_instru_job_count,S2_instru_step_count,S2_instru_job_names,S2_instru_step_names,S2_instru_total_seconds,S2_instru_window_seconds,S2_instru_first_started_at,S2_instru_last_completed_at,S2_instru_share_of_run,S2_anchor_job_name,S2_anchor_job_started_at,S2_anchor_job_start_source,S2_time_to_first_instru_from_anchor_job_seconds,S2_time_to_first_instru_from_anchor_job_quality
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20319885444,2204,1,ca1a9e6e5190c2f4ea1ac6c58f04689460fe2126,2025-12-17T22:56:59Z,2025-12-17T22:56:59Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20319885444,2026-03-09T18:04:28.638725+00:00,0,1013,success,step_name_anchor,380,1489,ubuntu-latest,1,1,Build and test,Run instrument tests,380,380,2025-12-17T23:13:52Z,2025-12-17T23:20:12Z,0.255205,Build and test,2025-12-17T22:57:01Z,job_started_at,1011,exact,2025-12-17T22:57:01Z,2025-12-17T23:21:50Z,1489,jobs_window,0,1013,success,step_name_anchor,380,1489,ubuntu-latest,1,1,Build and test,Run instrument tests,380,380,2025-12-17T23:13:52Z,2025-12-17T23:20:12Z,0.255205,Build and test,2025-12-17T22:57:01Z,job_started_at,1011,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20319877629,2203,1,0962b95be1b39d45f75a776268fb9ffed1c03934,2025-12-17T22:56:32Z,2025-12-17T22:56:32Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20319877629,2026-03-09T18:04:28.928505+00:00,0,953,success,step_name_anchor,344,1400,ubuntu-latest,1,1,Build and test,Run instrument tests,344,344,2025-12-17T23:12:25Z,2025-12-17T23:18:09Z,0.245714,Build and test,2025-12-17T22:56:35Z,job_started_at,950,exact,2025-12-17T22:56:35Z,2025-12-17T23:19:55Z,1400,jobs_window,0,953,success,step_name_anchor,344,1400,ubuntu-latest,1,1,Build and test,Run instrument tests,344,344,2025-12-17T23:12:25Z,2025-12-17T23:18:09Z,0.245714,Build and test,2025-12-17T22:56:35Z,job_started_at,950,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20310345403,2197,1,8988f664c2fbdecb99416bd4bff5788ede1fef72,2025-12-17T16:44:32Z,2025-12-17T16:44:32Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20310345403,2026-03-09T18:04:29.239732+00:00,0,947,success,step_name_anchor,363,1408,ubuntu-latest,1,1,Build and test,Run instrument tests,363,363,2025-12-17T17:00:19Z,2025-12-17T17:06:22Z,0.257812,Build and test,2025-12-17T16:44:35Z,job_started_at,944,exact,2025-12-17T16:44:35Z,2025-12-17T17:08:03Z,1408,jobs_window,0,947,success,step_name_anchor,363,1408,ubuntu-latest,1,1,Build and test,Run instrument tests,363,363,2025-12-17T17:00:19Z,2025-12-17T17:06:22Z,0.257812,Build and test,2025-12-17T16:44:35Z,job_started_at,944,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20307059937,2195,1,4f4bfd2657606be962485d9c550017a20c6d0389,2025-12-17T14:56:21Z,2025-12-17T14:56:21Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20307059937,2026-03-09T18:04:29.563606+00:00,0,1258,success,step_name_anchor,515,1875,ubuntu-latest,1,1,Build and test,Run instrument tests,515,515,2025-12-17T15:17:19Z,2025-12-17T15:25:54Z,0.274667,Build and test,2025-12-17T14:56:24Z,job_started_at,1255,exact,2025-12-17T14:56:24Z,2025-12-17T15:27:39Z,1875,jobs_window,0,1258,success,step_name_anchor,515,1875,ubuntu-latest,1,1,Build and test,Run instrument tests,515,515,2025-12-17T15:17:19Z,2025-12-17T15:25:54Z,0.274667,Build and test,2025-12-17T14:56:24Z,job_started_at,1255,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20307050452,2194,1,17636a11f09e11d70b02e4ec260b120980cb4af8,2025-12-17T14:56:03Z,2025-12-17T14:56:03Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20307050452,2026-03-09T18:04:29.902923+00:00,0,1091,success,step_name_anchor,487,1680,ubuntu-latest,1,1,Build and test,Run instrument tests,487,487,2025-12-17T15:14:14Z,2025-12-17T15:22:21Z,0.289881,Build and test,2025-12-17T14:56:05Z,job_started_at,1089,exact,2025-12-17T14:56:05Z,2025-12-17T15:24:05Z,1680,jobs_window,0,1091,success,step_name_anchor,487,1680,ubuntu-latest,1,1,Build and test,Run instrument tests,487,487,2025-12-17T15:14:14Z,2025-12-17T15:22:21Z,0.289881,Build and test,2025-12-17T14:56:05Z,job_started_at,1089,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20307035923,2193,1,131de5aaec22ecd6d2d863818fab10fce848d4c8,2025-12-17T14:55:34Z,2025-12-17T14:55:34Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20307035923,2026-03-09T18:04:30.194445+00:00,0,1112,success,step_name_anchor,484,1709,ubuntu-latest,1,1,Build and test,Run instrument tests,484,484,2025-12-17T15:14:06Z,2025-12-17T15:22:10Z,0.283207,Build and test,2025-12-17T14:55:36Z,job_started_at,1110,exact,2025-12-17T14:55:36Z,2025-12-17T15:24:05Z,1709,jobs_window,0,1112,success,step_name_anchor,484,1709,ubuntu-latest,1,1,Build and test,Run instrument tests,484,484,2025-12-17T15:14:06Z,2025-12-17T15:22:10Z,0.283207,Build and test,2025-12-17T14:55:36Z,job_started_at,1110,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20307031514,2192,1,9bc1bba05480ebb131d1bb6f293a5455a4f9ec0b,2025-12-17T14:55:24Z,2025-12-17T14:55:24Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20307031514,2026-03-09T18:04:30.451409+00:00,0,1116,success,step_name_anchor,484,1723,ubuntu-latest,1,1,Build and test,Run instrument tests,484,484,2025-12-17T15:14:00Z,2025-12-17T15:22:04Z,0.280905,Build and test,2025-12-17T14:55:27Z,job_started_at,1113,exact,2025-12-17T14:55:27Z,2025-12-17T15:24:10Z,1723,jobs_window,0,1116,success,step_name_anchor,484,1723,ubuntu-latest,1,1,Build and test,Run instrument tests,484,484,2025-12-17T15:14:00Z,2025-12-17T15:22:04Z,0.280905,Build and test,2025-12-17T14:55:27Z,job_started_at,1113,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20271113493,2180,1,383866b9a9765a9cb5e6fc819f4c64e5ad98753a,2025-12-16T14:19:33Z,2025-12-16T14:19:33Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20271113493,2026-03-09T18:04:30.768734+00:00,0,956,success,step_name_anchor,395,1452,ubuntu-latest,1,1,Build and test,Run instrument tests,395,395,2025-12-16T14:35:29Z,2025-12-16T14:42:04Z,0.272039,Build and test,2025-12-16T14:19:36Z,job_started_at,953,exact,2025-12-16T14:19:36Z,2025-12-16T14:43:48Z,1452,jobs_window,0,956,success,step_name_anchor,395,1452,ubuntu-latest,1,1,Build and test,Run instrument tests,395,395,2025-12-16T14:35:29Z,2025-12-16T14:42:04Z,0.272039,Build and test,2025-12-16T14:19:36Z,job_started_at,953,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20259545330,2178,1,619fd51e370328858eb4f0d464da176fb05d5ec9,2025-12-16T07:08:52Z,2025-12-16T07:08:52Z,completed,success,schedule,main,https://github.com/connectbot/connectbot/actions/runs/20259545330,2026-03-09T18:04:31.013662+00:00,0,179,success,step_name_anchor,377,558,ubuntu-latest,1,1,Build and test,Run instrument tests,377,377,2025-12-16T07:11:51Z,2025-12-16T07:18:08Z,0.675627,Build and test,2025-12-16T07:08:56Z,job_started_at,175,exact,2025-12-16T07:08:56Z,2025-12-16T07:18:14Z,558,jobs_window,0,179,success,step_name_anchor,377,558,ubuntu-latest,1,1,Build and test,Run instrument tests,377,377,2025-12-16T07:11:51Z,2025-12-16T07:18:08Z,0.675627,Build and test,2025-12-16T07:08:56Z,job_started_at,175,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20251166503,2177,1,619fd51e370328858eb4f0d464da176fb05d5ec9,2025-12-15T23:35:42Z,2025-12-15T23:35:42Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20251166503,2026-03-09T18:04:31.322914+00:00,0,878,success,step_name_anchor,343,1320,ubuntu-latest,1,1,Build and test,Run instrument tests,343,343,2025-12-15T23:50:20Z,2025-12-15T23:56:03Z,0.259848,Build and test,2025-12-15T23:35:45Z,job_started_at,875,exact,2025-12-15T23:35:45Z,2025-12-15T23:57:45Z,1320,jobs_window,0,878,success,step_name_anchor,343,1320,ubuntu-latest,1,1,Build and test,Run instrument tests,343,343,2025-12-15T23:50:20Z,2025-12-15T23:56:03Z,0.259848,Build and test,2025-12-15T23:35:45Z,job_started_at,875,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20251047318,2176,1,b2b02778423a580f3c8f3ef6736d23ab3fa29de2,2025-12-15T23:30:05Z,2025-12-15T23:30:05Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20251047318,2026-03-09T18:04:31.605983+00:00,0,936,success,step_name_anchor,378,1417,ubuntu-latest,1,1,Build and test,Run instrument tests,378,378,2025-12-15T23:45:41Z,2025-12-15T23:51:59Z,0.266761,Build and test,2025-12-15T23:30:07Z,job_started_at,934,exact,2025-12-15T23:30:07Z,2025-12-15T23:53:44Z,1417,jobs_window,0,936,success,step_name_anchor,378,1417,ubuntu-latest,1,1,Build and test,Run instrument tests,378,378,2025-12-15T23:45:41Z,2025-12-15T23:51:59Z,0.266761,Build and test,2025-12-15T23:30:07Z,job_started_at,934,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20251037258,2175,1,a48236a1d4530fe0fcb16dc8e8f44c7ba0f9059b,2025-12-15T23:29:40Z,2025-12-15T23:29:40Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20251037258,2026-03-09T18:04:31.943117+00:00,0,931,success,step_name_anchor,341,1375,ubuntu-latest,1,1,Build and test,Run instrument tests,341,341,2025-12-15T23:45:11Z,2025-12-15T23:50:52Z,0.248,Build and test,2025-12-15T23:29:43Z,job_started_at,928,exact,2025-12-15T23:29:43Z,2025-12-15T23:52:38Z,1375,jobs_window,0,931,success,step_name_anchor,341,1375,ubuntu-latest,1,1,Build and test,Run instrument tests,341,341,2025-12-15T23:45:11Z,2025-12-15T23:50:52Z,0.248,Build and test,2025-12-15T23:29:43Z,job_started_at,928,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20251026705,2174,1,0658a9c0fac7aab0474acffb81104a52c6ce1779,2025-12-15T23:29:11Z,2025-12-15T23:29:11Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20251026705,2026-03-09T18:04:32.247992+00:00,0,914,success,step_name_anchor,375,1395,ubuntu-latest,1,1,Build and test,Run instrument tests,375,375,2025-12-15T23:44:25Z,2025-12-15T23:50:40Z,0.268817,Build and test,2025-12-15T23:29:13Z,job_started_at,912,exact,2025-12-15T23:29:13Z,2025-12-15T23:52:28Z,1395,jobs_window,0,914,success,step_name_anchor,375,1395,ubuntu-latest,1,1,Build and test,Run instrument tests,375,375,2025-12-15T23:44:25Z,2025-12-15T23:50:40Z,0.268817,Build and test,2025-12-15T23:29:13Z,job_started_at,912,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20251008699,2173,1,1912cb4851975ac469215245b252babfd6c69e50,2025-12-15T23:28:26Z,2025-12-15T23:28:26Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20251008699,2026-03-09T18:04:32.582080+00:00,0,943,success,step_name_anchor,362,1408,ubuntu-latest,1,1,Build and test,Run instrument tests,362,362,2025-12-15T23:44:09Z,2025-12-15T23:50:11Z,0.257102,Build and test,2025-12-15T23:28:29Z,job_started_at,940,exact,2025-12-15T23:28:29Z,2025-12-15T23:51:57Z,1408,jobs_window,0,943,success,step_name_anchor,362,1408,ubuntu-latest,1,1,Build and test,Run instrument tests,362,362,2025-12-15T23:44:09Z,2025-12-15T23:50:11Z,0.257102,Build and test,2025-12-15T23:28:29Z,job_started_at,940,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20205060647,2162,1,dcdbd967f45dde9ae2de31b15c87538298822bc2,2025-12-14T08:10:55Z,2025-12-14T08:10:55Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20205060647,2026-03-09T18:04:32.818949+00:00,0,1055,success,step_name_anchor,460,1644,ubuntu-latest,1,1,Build and test,Run instrument tests,460,460,2025-12-14T08:28:30Z,2025-12-14T08:36:10Z,0.279805,Build and test,2025-12-14T08:10:58Z,job_started_at,1052,exact,2025-12-14T08:10:58Z,2025-12-14T08:38:22Z,1644,jobs_window,0,1055,success,step_name_anchor,460,1644,ubuntu-latest,1,1,Build and test,Run instrument tests,460,460,2025-12-14T08:28:30Z,2025-12-14T08:36:10Z,0.279805,Build and test,2025-12-14T08:10:58Z,job_started_at,1052,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20204850184,2161,1,9643e5af35932b59240d745d8955d8e0a3b0e212,2025-12-14T07:50:50Z,2025-12-14T07:50:50Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20204850184,2026-03-09T18:04:33.169481+00:00,0,912,success,step_name_anchor,351,1361,ubuntu-latest,1,1,Build and test,Run instrument tests,351,351,2025-12-14T08:06:02Z,2025-12-14T08:11:53Z,0.257899,Build and test,2025-12-14T07:50:53Z,job_started_at,909,exact,2025-12-14T07:50:53Z,2025-12-14T08:13:34Z,1361,jobs_window,0,912,success,step_name_anchor,351,1361,ubuntu-latest,1,1,Build and test,Run instrument tests,351,351,2025-12-14T08:06:02Z,2025-12-14T08:11:53Z,0.257899,Build and test,2025-12-14T07:50:53Z,job_started_at,909,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20204630721,2159,1,1536ca51ddfb80774ccbc251782cf8a2947b101e,2025-12-14T07:29:52Z,2025-12-14T07:29:52Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20204630721,2026-03-09T18:04:33.581315+00:00,0,839,success,step_name_anchor,420,1332,ubuntu-latest,1,1,Build and test,Run instrument tests,420,420,2025-12-14T07:43:51Z,2025-12-14T07:50:51Z,0.315315,Build and test,2025-12-14T07:29:55Z,job_started_at,836,exact,2025-12-14T07:29:55Z,2025-12-14T07:52:07Z,1332,jobs_window,0,839,success,step_name_anchor,420,1332,ubuntu-latest,1,1,Build and test,Run instrument tests,420,420,2025-12-14T07:43:51Z,2025-12-14T07:50:51Z,0.315315,Build and test,2025-12-14T07:29:55Z,job_started_at,836,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20204123599,2157,1,67e664e575529e4886687d31b7d7e41e656c7b1e,2025-12-14T06:44:17Z,2025-12-14T06:44:17Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20204123599,2026-03-09T18:04:33.914243+00:00,0,948,success,step_name_anchor,373,1439,ubuntu-latest,1,1,Build and test,Run instrument tests,373,373,2025-12-14T07:00:05Z,2025-12-14T07:06:18Z,0.259208,Build and test,2025-12-14T06:44:19Z,job_started_at,946,exact,2025-12-14T06:44:19Z,2025-12-14T07:08:18Z,1439,jobs_window,0,948,success,step_name_anchor,373,1439,ubuntu-latest,1,1,Build and test,Run instrument tests,373,373,2025-12-14T07:00:05Z,2025-12-14T07:06:18Z,0.259208,Build and test,2025-12-14T06:44:19Z,job_started_at,946,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20202696757,2153,1,d3331efdc5ce1b097c1cd3bb7cab30a5f5ea0536,2025-12-14T04:32:08Z,2025-12-14T04:32:08Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20202696757,2026-03-09T18:04:34.172685+00:00,0,912,success,step_name_anchor,342,1355,ubuntu-latest,1,1,Build and test,Run instrument tests,342,342,2025-12-14T04:47:20Z,2025-12-14T04:53:02Z,0.252399,Build and test,2025-12-14T04:32:11Z,job_started_at,909,exact,2025-12-14T04:32:11Z,2025-12-14T04:54:46Z,1355,jobs_window,0,912,success,step_name_anchor,342,1355,ubuntu-latest,1,1,Build and test,Run instrument tests,342,342,2025-12-14T04:47:20Z,2025-12-14T04:53:02Z,0.252399,Build and test,2025-12-14T04:32:11Z,job_started_at,909,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20202653314,2152,1,efc25ead3f67ce825e231dd75e9d5c0a2a25c0b3,2025-12-14T04:27:44Z,2025-12-14T04:27:44Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20202653314,2026-03-09T18:04:34.466654+00:00,0,893,success,step_name_anchor,436,1419,ubuntu-latest,1,1,Build and test,Run instrument tests,436,436,2025-12-14T04:42:37Z,2025-12-14T04:49:53Z,0.307259,Build and test,2025-12-14T04:27:47Z,job_started_at,890,exact,2025-12-14T04:27:47Z,2025-12-14T04:51:26Z,1419,jobs_window,0,893,success,step_name_anchor,436,1419,ubuntu-latest,1,1,Build and test,Run instrument tests,436,436,2025-12-14T04:42:37Z,2025-12-14T04:49:53Z,0.307259,Build and test,2025-12-14T04:27:47Z,job_started_at,890,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20193906217,2148,1,d202f2eb43bceb2494b98e699eb5f3fbb06723b5,2025-12-13T15:11:14Z,2025-12-13T15:11:14Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20193906217,2026-03-09T18:04:34.842770+00:00,0,924,success,step_name_anchor,440,1456,ubuntu-latest,1,1,Build and test,Run instrument tests,440,440,2025-12-13T15:26:38Z,2025-12-13T15:33:58Z,0.302198,Build and test,2025-12-13T15:11:16Z,job_started_at,922,exact,2025-12-13T15:11:16Z,2025-12-13T15:35:32Z,1456,jobs_window,0,924,success,step_name_anchor,440,1456,ubuntu-latest,1,1,Build and test,Run instrument tests,440,440,2025-12-13T15:26:38Z,2025-12-13T15:33:58Z,0.302198,Build and test,2025-12-13T15:11:16Z,job_started_at,922,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20188658910,2142,2,573ad68d18108d5876b13c9867ae166e5c949a1c,2025-12-13T07:12:08Z,2025-12-13T13:47:27Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20188658910,2026-03-09T18:04:35.148062+00:00,23719,892,success,step_name_anchor,375,1350,ubuntu-latest,1,1,Build and test,Run instrument tests,375,375,2025-12-13T14:02:19Z,2025-12-13T14:08:34Z,0.277778,Build and test,2025-12-13T13:47:31Z,job_started_at,888,exact,2025-12-13T13:47:31Z,2025-12-13T14:10:01Z,1350,jobs_window,23719,892,success,step_name_anchor,375,1350,ubuntu-latest,1,1,Build and test,Run instrument tests,375,375,2025-12-13T14:02:19Z,2025-12-13T14:08:34Z,0.277778,Build and test,2025-12-13T13:47:31Z,job_started_at,888,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20188582802,2141,1,5db0f6e7ada9379770fc542e3f6cc571118ecfa4,2025-12-13T07:05:40Z,2025-12-13T07:05:40Z,completed,success,schedule,main,https://github.com/connectbot/connectbot/actions/runs/20188582802,2026-03-09T18:04:35.396690+00:00,0,199,success,step_name_anchor,317,519,ubuntu-latest,1,1,Build and test,Run instrument tests,317,317,2025-12-13T07:08:59Z,2025-12-13T07:14:16Z,0.61079,Build and test,2025-12-13T07:05:43Z,job_started_at,196,exact,2025-12-13T07:05:43Z,2025-12-13T07:14:22Z,519,jobs_window,0,199,success,step_name_anchor,317,519,ubuntu-latest,1,1,Build and test,Run instrument tests,317,317,2025-12-13T07:08:59Z,2025-12-13T07:14:16Z,0.61079,Build and test,2025-12-13T07:05:43Z,job_started_at,196,exact
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,False,,,,,20186249298,2140,1,5db0f6e7ada9379770fc542e3f6cc571118ecfa4,2025-12-13T03:40:31Z,2025-12-13T03:40:31Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20186249298,2026-03-09T18:04:35.748253+00:00,0,913,success,step_name_anchor,354,1381,ubuntu-latest,1,1,Build and test,Run instrument tests,354,354,2025-12-13T03:55:44Z,2025-12-13T04:01:38Z,0.256336,Build and test,2025-12-13T03:40:33Z,job_started_at,911,exact,2025-12-13T03:40:33Z,2025-12-13T04:03:34Z,1381,jobs_window,0,913,success,step_name_anchor,354,1381,ubuntu-latest,1,1,Build and test,Run instrument tests,354,354,2025-12-13T03:55:44Z,2025-12-13T04:01:38Z,0.256336,Build and test,2025-12-13T03:40:33Z,job_started_at,911,exact
